filename,class,width,height,size_bytes,filepath
CPH-Asellus sp.-223-t.png,Asellus sp,600,338,262975,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-223-t.png
CPH-Asellus sp.-167-t.png,Asellus sp,600,338,259636,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-167-t.png
CPH-Asellus sp.-122-t.png,Asellus sp,600,338,296665,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-122-t.png
CPH-Asellus sp.-8-t.png,Asellus sp,600,338,292361,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-8-t.png
CPH-Asellus sp.-71-t.png,Asellus sp,600,338,285542,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-71-t.png
CPH-Asellus sp.-34-t.png,Asellus sp,600,338,315501,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-34-t.png
CPH-Asellus sp.-259-t.png,Asellus sp,600,338,265671,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-259-t.png
CPH-Asellus sp.-73-t.png,Asellus sp,600,338,284396,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-73-t.png
CPH-Asellus sp.-36-t.png,Asellus sp,600,338,318841,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-36-t.png
CPH-Asellus sp.-158-t.png,Asellus sp,600,338,256232,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-158-t.png
CPH-Asellus sp.-165-t.png,Asellus sp,600,338,269726,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-165-t.png
CPH-Asellus sp.-120-t.png,Asellus sp,600,338,289029,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-120-t.png
CPH-Asellus sp.-264-t.png,Asellus sp,600,338,276494,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-264-t.png
CPH-Asellus sp.-221-t.png,Asellus sp,600,338,252315,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-221-t.png
CPH-Asellus sp.-198-t.png,Asellus sp,600,338,242607,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-198-t.png
CPH-Asellus sp.-240-t.png,Asellus sp,600,338,247054,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-240-t.png
CPH-Asellus sp.-205-t.png,Asellus sp,600,338,258303,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-205-t.png
CPH-Asellus sp.-97-t.png,Asellus sp,600,338,286319,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-97-t.png
CPH-Asellus sp.-141-t.png,Asellus sp,600,338,257106,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-141-t.png
CPH-Asellus sp.-104-t.png,Asellus sp,600,338,276464,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-104-t.png
CPH-Asellus sp.-242-v.png,Asellus sp,600,338,265678,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-242-v.png
CPH-Asellus sp.-282-v.png,Asellus sp,600,338,250978,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-282-v.png
CPH-Asellus sp.-280-t.png,Asellus sp,600,338,254963,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-280-t.png
CPH-Asellus sp.-139-t.png,Asellus sp,600,338,248583,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-139-t.png
CPH-Asellus sp.-181-t.png,Asellus sp,600,338,255075,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-181-t.png
CPH-Asellus sp.-238-t.png,Asellus sp,600,338,257033,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-238-t.png
CPH-Asellus sp.-57-t.png,Asellus sp,600,338,270846,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-57-t.png
CPH-Asellus sp.-12-t.png,Asellus sp,600,338,292167,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-12-t.png
CPH-Asellus sp.-203-v.png,Asellus sp,600,338,265859,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-203-v.png
CPH-Asellus sp.-145-t.png,Asellus sp,600,338,271260,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-145-t.png
CPH-Asellus sp.-100-t.png,Asellus sp,600,338,281529,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-100-t.png
CPH-Asellus sp.-244-t.png,Asellus sp,600,338,269329,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-244-t.png
CPH-Asellus sp.-201-t.png,Asellus sp,600,338,263074,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-201-t.png
CPH-Asellus sp.-185-t.png,Asellus sp,600,338,260831,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-185-t.png
CPH-Asellus sp.-279-t.png,Asellus sp,600,338,261781,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-279-t.png
CPH-Asellus sp.-53-t.png,Asellus sp,600,338,273748,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-53-t.png
CPH-Asellus sp.-16-t.png,Asellus sp,600,338,292002,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-16-t.png
CPH-Asellus sp.-284-t.png,Asellus sp,600,338,262335,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-284-t.png
CPH-Asellus sp.-119-t.png,Asellus sp,600,338,286034,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-119-t.png
CPH-Asellus sp.-218-t.png,Asellus sp,600,338,262352,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-218-t.png
CPH-Asellus sp.-32-t.png,Asellus sp,600,338,326789,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-32-t.png
CPH-Asellus sp.-260-t.png,Asellus sp,600,338,269366,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-260-t.png
CPH-Asellus sp.-225-t.png,Asellus sp,600,338,245710,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-225-t.png
CPH-Asellus sp.-161-t.png,Asellus sp,600,338,258901,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-161-t.png
CPH-Asellus sp.-124-t.png,Asellus sp,600,338,276500,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-124-t.png
CPH-Asellus sp.-163-t.png,Asellus sp,600,338,252875,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-163-t.png
CPH-Asellus sp.-126-t.png,Asellus sp,600,338,276367,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-126-t.png
CPH-Asellus sp.-262-t.png,Asellus sp,600,338,245835,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-262-t.png
CPH-Asellus sp.-227-t.png,Asellus sp,600,338,257656,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-227-t.png
CPH-Asellus sp.-48-t.png,Asellus sp,600,338,286969,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-48-t.png
CPH-Asellus sp.-75-t.png,Asellus sp,600,338,294805,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-75-t.png
CPH-Asellus sp.-30-t.png,Asellus sp,600,338,321139,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-30-t.png
CPH-Asellus sp.-88-t.png,Asellus sp,600,338,276034,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-88-t.png
CPH-Asellus sp.-77-v.png,Asellus sp,600,338,284908,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-77-v.png
CPH-Asellus sp.-286-t.png,Asellus sp,600,338,260617,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-286-t.png
CPH-Asellus sp.-51-t.png,Asellus sp,600,338,273123,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-51-t.png
CPH-Asellus sp.-14-t.png,Asellus sp,600,338,291252,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-14-t.png
CPH-Asellus sp.-187-t.png,Asellus sp,600,338,260994,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-187-t.png
CPH-Asellus sp.-178-v.png,Asellus sp,600,338,268673,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-178-v.png
CPH-Asellus sp.-93-v.png,Asellus sp,600,338,276317,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-93-v.png
CPH-Asellus sp.-246-t.png,Asellus sp,600,338,261700,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-246-t.png
CPH-Asellus sp.-29-t.png,Asellus sp,600,450,347193,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-29-t.png
CPH-Asellus sp.-147-t.png,Asellus sp,600,338,249346,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-147-t.png
CPH-Asellus sp.-102-t.png,Asellus sp,600,338,281803,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-102-t.png
CPH-Asellus sp.-91-t.png,Asellus sp,600,338,275436,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-91-t.png
CPH-Asellus sp.-222-v.png,Asellus sp,600,338,260608,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-222-v.png
CPH-Asellus sp.-121-t.png,Asellus sp,600,338,293017,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-121-t.png
CPH-Asellus sp.-164-t.png,Asellus sp,600,338,269026,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-164-t.png
CPH-Asellus sp.-220-t.png,Asellus sp,600,338,256991,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-220-t.png
CPH-Asellus sp.-265-t.png,Asellus sp,600,338,271456,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-265-t.png
CPH-Asellus sp.-199-t.png,Asellus sp,600,338,257918,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-199-t.png
CPH-Asellus sp.-258-t.png,Asellus sp,600,338,269466,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-258-t.png
CPH-Asellus sp.-37-t.png,Asellus sp,600,450,360390,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-37-t.png
CPH-Asellus sp.-72-t.png,Asellus sp,600,338,287080,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-72-t.png
CPH-Asellus sp.-159-t.png,Asellus sp,600,338,248050,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-159-t.png
CPH-Asellus sp.-281-t.png,Asellus sp,600,338,255154,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-281-t.png
CPH-Asellus sp.-138-t.png,Asellus sp,600,338,254395,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-138-t.png
CPH-Asellus sp.-180-t.png,Asellus sp,600,338,252254,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-180-t.png
CPH-Asellus sp.-239-t.png,Asellus sp,600,338,254251,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-239-t.png
CPH-Asellus sp.-13-t.png,Asellus sp,600,450,335609,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-13-t.png
CPH-Asellus sp.-56-t.png,Asellus sp,600,338,261740,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-56-t.png
CPH-Asellus sp.-204-t.png,Asellus sp,600,338,262112,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-204-t.png
CPH-Asellus sp.-241-t.png,Asellus sp,600,338,261112,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-241-t.png
CPH-Asellus sp.-96-t.png,Asellus sp,600,338,287951,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-96-t.png
CPH-Asellus sp.-105-t.png,Asellus sp,600,338,279646,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-105-t.png
CPH-Asellus sp.-140-t.png,Asellus sp,600,338,267292,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-140-t.png
CPH-Asellus sp.-107-t.png,Asellus sp,600,338,284486,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-107-t.png
CPH-Asellus sp.-142-t.png,Asellus sp,600,338,266068,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-142-t.png
CPH-Asellus sp.-94-t.png,Asellus sp,600,338,277121,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-94-t.png
CPH-Asellus sp.-206-t.png,Asellus sp,600,338,248574,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-206-t.png
CPH-Asellus sp.-243-t.png,Asellus sp,600,338,252351,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-243-t.png
CPH-Asellus sp.-69-t.png,Asellus sp,600,338,277197,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-69-t.png
CPH-Asellus sp.-11-t.png,Asellus sp,600,450,368727,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-11-t.png
CPH-Asellus sp.-54-t.png,Asellus sp,600,338,272742,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-54-t.png
CPH-Asellus sp.-182-t.png,Asellus sp,600,338,248896,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-182-t.png
CPH-Asellus sp.-283-t.png,Asellus sp,600,338,256983,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-283-t.png
CPH-Asellus sp.-35-t.png,Asellus sp,600,450,356636,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-35-t.png
CPH-Asellus sp.-70-t.png,Asellus sp,600,338,287199,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-70-t.png
CPH-Asellus sp.-9-t.png,Asellus sp,600,450,342875,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-9-t.png
CPH-Asellus sp.-267-t.png,Asellus sp,600,338,260402,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-267-t.png
CPH-Asellus sp.-123-t.png,Asellus sp,600,338,296148,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-123-t.png
CPH-Asellus sp.-166-t.png,Asellus sp,600,338,260360,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-166-t.png
CPH-Asellus sp.-76-v.png,Asellus sp,600,338,283363,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-76-v.png
CPH-Asellus sp.-31-t.png,Asellus sp,600,450,347746,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-31-t.png
CPH-Asellus sp.-74-t.png,Asellus sp,600,338,280074,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-74-t.png
CPH-Asellus sp.-89-t.png,Asellus sp,600,338,268419,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-89-t.png
CPH-Asellus sp.-127-t.png,Asellus sp,600,338,277907,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-127-t.png
CPH-Asellus sp.-162-t.png,Asellus sp,600,338,267161,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-162-t.png
CPH-Asellus sp.-226-t.png,Asellus sp,600,338,261519,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-226-t.png
CPH-Asellus sp.-263-t.png,Asellus sp,600,338,243710,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-263-t.png
CPH-Asellus sp.-49-t.png,Asellus sp,600,450,353562,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-49-t.png
CPH-Asellus sp.-202-t.png,Asellus sp,600,338,261183,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-202-t.png
CPH-Asellus sp.-247-t.png,Asellus sp,600,338,261255,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-247-t.png
CPH-Asellus sp.-103-t.png,Asellus sp,600,338,278298,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-103-t.png
CPH-Asellus sp.-146-t.png,Asellus sp,600,338,253024,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-146-t.png
CPH-Asellus sp.-90-t.png,Asellus sp,600,338,268545,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-90-t.png
CPH-Asellus sp.-287-t.png,Asellus sp,600,450,354790,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-287-t.png
CPH-Asellus sp.-50-t.png,Asellus sp,600,338,290411,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-50-t.png
CPH-Asellus sp.-186-t.png,Asellus sp,600,338,245359,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-186-t.png
CPH-Asellus sp.-15-v.png,Asellus sp,600,450,358986,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-15-v.png
CPH-Asellus sp.-184-t.png,Asellus sp,600,338,254991,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-184-t.png
CPH-Asellus sp.-278-t.png,Asellus sp,600,338,257744,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-278-t.png
CPH-Asellus sp.-17-t.png,Asellus sp,600,450,354004,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-17-t.png
CPH-Asellus sp.-52-t.png,Asellus sp,600,338,273406,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-52-t.png
CPH-Asellus sp.-285-t.png,Asellus sp,600,338,250558,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-285-t.png
CPH-Asellus sp.-179-t.png,Asellus sp,600,338,253489,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-179-t.png
CPH-Asellus sp.-92-t.png,Asellus sp,600,338,277384,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-92-t.png
CPH-Asellus sp.-101-t.png,Asellus sp,600,338,283516,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-101-t.png
CPH-Asellus sp.-144-t.png,Asellus sp,600,338,273025,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-144-t.png
CPH-Asellus sp.-200-t.png,Asellus sp,600,338,262710,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-200-t.png
CPH-Asellus sp.-245-t.png,Asellus sp,600,338,257610,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-245-t.png
CPH-Asellus sp.-28-v.png,Asellus sp,600,338,310935,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-28-v.png
CPH-Asellus sp.-224-t.png,Asellus sp,600,338,264021,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-224-t.png
CPH-Asellus sp.-261-t.png,Asellus sp,600,338,258083,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-261-t.png
CPH-Asellus sp.-125-t.png,Asellus sp,600,338,280605,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-125-t.png
CPH-Asellus sp.-160-t.png,Asellus sp,600,338,246386,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-160-t.png
CPH-Asellus sp.-118-t.png,Asellus sp,600,338,281421,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-118-t.png
CPH-Asellus sp.-219-t.png,Asellus sp,600,338,260740,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-219-t.png
CPH-Asellus sp.-33-t.png,Asellus sp,600,450,341304,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Asellus sp/CPH-Asellus sp.-33-t.png
